champion,voice_line,is_spoken,,,
Sona,Your wounds close.,TRUE,,,
Sona,You're doing fine.,TRUE,,,
Sona,"You're young and reckless, Vi. A poor combination.",TRUE,,,
Sona,You've struck a bad chord.,TRUE,,,
Soraka,A great cataclysm approaches.,TRUE,,,
Soraka,A new age cannot begin… until the old one ends.,TRUE,,,
Soraka,A new day. A new night.,TRUE,,,
Soraka,"As the war of gods rage on, humanity quietly rises.",TRUE,,,
Soraka,Awaken! Hope and order!,TRUE,,,
Soraka,Ba-na-na!,TRUE,,,
Soraka,Banish despair.,TRUE,,,
Soraka,Banish night!,TRUE,,,
Soraka,Banish your fears.,TRUE,,,
Soraka,Be at peace.,TRUE,,,
Soraka,"Blind with fury, fueled by passion. You will fall by my hand, Lee Sin.",TRUE,,,
Soraka,Bolstered!,TRUE,,,
Soraka,Burn away doubt!,TRUE,,,
Soraka,Burn on Lee Sin!,TRUE,,,
Soraka,By the divine power of… banana?,TRUE,,,
Soraka,By the power of the stars.,TRUE,,,
Soraka,Caught between.,TRUE,,,
Soraka,Chaos descends!,TRUE,,,
Soraka,Chaos rejects death!,TRUE,,,
Soraka,Confront mortality.,TRUE,,,
Soraka,Consumed by chaos. Betrayed by order.,TRUE,,,
Soraka,Conviction in faith!,TRUE,,,
Soraka,Conviction in faith.,TRUE,,,
Soraka,Darius. Are you what chaos becomes? A diluted divinity?,TRUE,,,
Soraka,Darkness takes all.,TRUE,,,
Soraka,Daylight rises!,TRUE,,,
Soraka,Deserving of redemption.,TRUE,,,
Soraka,Destined conflict.,TRUE,,,
Soraka,Divinity wanes.,TRUE,,,
Soraka,Do you always fight so poorly?,TRUE,,,
Soraka,Don't mistake compassion for weakness.,TRUE,,,
Soraka,Elegance in darkness. Ferocity in light.,TRUE,,,
Soraka,End this petty quarrel.,TRUE,,,
Soraka,Endless possibilities hidden in the night.,TRUE,,,
Soraka,"Every step, a new journey.",TRUE,,,
Soraka,Expose falsehood!,TRUE,,,
Soraka,Extinguish light!,TRUE,,,
Soraka,Face the end.,TRUE,,,
Soraka,Fade away!,TRUE,,,
Soraka,Fade into the night Vladimir.,TRUE,,,
Soraka,For life!,TRUE,,,
Soraka,For peace of mind.,TRUE,,,
Soraka,Forgettable words from a forgettable soul.,TRUE,,,
Soraka,From order and chaos springs new hope.,TRUE,,,
Soraka,"From the fires of opposition, I forge my own path.",TRUE,,,
Soraka,"Gaze upon true divinity, Darius!",TRUE,,,
Soraka,Gift of radiance!,TRUE,,,
Soraka,Give in!,TRUE,,,
Soraka,Goodbye father.,TRUE,,,
Soraka,Gracefully.,TRUE,,,
Soraka,Have hope!,TRUE,,,
Soraka,Heavens descend!,TRUE,,,
Soraka,Hold your tongue.,TRUE,,,
Soraka,How… illuminating.,TRUE,,,
Soraka,Hush.,TRUE,,,
Soraka,"I am the last light born between night and dawn! See me, and know the end times approach.",TRUE,,,
Soraka,I bring the end. Too bad you won't be here to see it.,TRUE,,,
Soraka,I bring the light to burn away the falsehoods of chaos.,TRUE,,,
Soraka,I have decided.,TRUE,,,
Soraka,I heed their call.,TRUE,,,
Soraka,I herald the beginning of our end.,TRUE,,,
Soraka,I lend my aid.,TRUE,,,
Soraka,I must bring the world to balance.,TRUE,,,
Soraka,I must not mourn the death of gods. Our end marks a new beginning.,TRUE,,,
Soraka,I must shatter the tyrannical illusion of order.,TRUE,,,
Soraka,I must walk the in between.,TRUE,,,
Soraka,"I return you to death, Riven.",TRUE,,,
Soraka,I rise anew.,TRUE,,,
Soraka,I see through you.,TRUE,,,
Soraka,I stand in the right.,TRUE,,,
Soraka,I will not let you fall.,TRUE,,,
Soraka,I will not save you.,TRUE,,,
Soraka,I will quell the fires of conflict.,TRUE,,,
Soraka,I'm here to bring about the end of days and you're asking me about… fruit.,TRUE,,,
Soraka,"In twilight, and in dusk.",TRUE,,,
Soraka,"It appears you have faltered, Garen.",TRUE,,,
Soraka,"It is not yet time, mother.",TRUE,,,
Soraka,It is not your time!,TRUE,,,
Soraka,"It is time to break the cycle of rebirth, Karma.",TRUE,,,
Soraka,Justice shines!,TRUE,,,
Soraka,Keep faith Nidalee.,TRUE,,,
Soraka,Let me guide you.,TRUE,,,
Soraka,Live!,TRUE,,,
Soraka,Lost in the between.,TRUE,,,
Soraka,May eternal rest soothe your battle-weary soul.,TRUE,,,
Soraka,Mercy in starlight.,TRUE,,,
Soraka,Misguided.,TRUE,,,
Soraka,Mortals mimic order and chaos. Only with our passing will they learn the truth.,TRUE,,,
Soraka,Mortals must stand without us gods Nidalee.,TRUE,,,
Soraka,Mortals must succeed where gods have failed.,TRUE,,,
Soraka,Mortals will inherit the future.,TRUE,,,
Soraka,"My brothers and sisters do not see the truth, our time comes to a close.",TRUE,,,
Soraka,"My progenitor. I carry your spark, even now.",TRUE,,,
Soraka,"My work remains undone. My fate, unfinished.",TRUE,,,
Soraka,Never fade!,TRUE,,,
Soraka,Never waste a breath.,TRUE,,,
Soraka,Nightfall!,TRUE,,,
Soraka,No room for doubt.,TRUE,,,
Soraka,"No, I'm not happy to see you. Yes, that is a horn growing out of my head.",TRUE,,,
Soraka,"Oh, Vladimir.",TRUE,,,
Soraka,Order brings life!,TRUE,,,
Soraka,"Order or chaos? Oblivion, or stasis? I will tip the scales.",TRUE,,,
Soraka,Order prevails!,TRUE,,,
Soraka,Peace be found as divinity is lost.,TRUE,,,
Soraka,Petty squabbles mean little in the face of the eternal conflict.,TRUE,,,
Soraka,Poor Lee Sin. Consumed by your own fury.,TRUE,,,
Soraka,Quiet.,TRUE,,,
Soraka,Released from the shackles of order.,TRUE,,,
Soraka,"Rest now, Nidalee. Humanity will persist without us.",TRUE,,,
Soraka,"Rest now, weary soul.",TRUE,,,
Soraka,Revealed!,TRUE,,,
Soraka,"Rise, divinity and cleanse this cruel world!",TRUE,,,
Soraka,Rising darkness!,TRUE,,,
Soraka,Rising dawn!,TRUE,,,
Soraka,Salvation approaches.,TRUE,,,
Soraka,Scour!,TRUE,,,
Soraka,Shed all uncertainty and doubt.,TRUE,,,
Soraka,Shine on!,TRUE,,,
Soraka,Slain by their hubris.,TRUE,,,
Soraka,"Sleep now, fallen one. You are freed from chaos' grasp.",TRUE,,,
Soraka,Some are not worth saving.,TRUE,,,
Soraka,Sow disorder. Invite serenity.,TRUE,,,
Soraka,Stand down.,TRUE,,,
Soraka,Stand strong!,TRUE,,,
Soraka,Stars hear me!,TRUE,,,
Soraka,Such hatred in their hearts.,TRUE,,,
Soraka,Sunrise or sunset? Sometimes it's hard to tell.,TRUE,,,
Soraka,Surrender to darkness!,TRUE,,,
Soraka,Sustained chaos father.,TRUE,,,
Soraka,"The cycle lies broken, Karma.",TRUE,,,
Soraka,The divine rejects you.,TRUE,,,
Soraka,The end days are here.,TRUE,,,
Soraka,The eternal conflict is ended!,TRUE,,,
Soraka,The gods bicker while the world lies neglected.,TRUE,,,
Soraka,"The gods have fought for so long, most have forgotten their true purpose.",TRUE,,,
Soraka,The last light guides me.,TRUE,,,
Soraka,The light… fades.,TRUE,,,
Soraka,The light… fades…,TRUE,,,
Soraka,The night is long. The day dawns true.,TRUE,,,
Soraka,The storm of conflict between the gods has raged for far too long. I will be the light that pierces the clouds.,TRUE,,,
Soraka,The storm of conflict between the gods has raged for far too long. I will be the night that quiets the thunder.,TRUE,,,
Soraka,The sun hangs low on the horizon frozen in this eternal moment.,TRUE,,,
Soraka,The whole cycle in balance.,TRUE,,,
Soraka,The whole world in balance.,TRUE,,,
Soraka,The world hangs on a precipice.,TRUE,,,
Soraka,They will go no further.,TRUE,,,
Soraka,They will know serenity.,TRUE,,,
Soraka,This day may be our last. How will we gods be remembered?,TRUE,,,
Soraka,This divine conflict must end.,TRUE,,,
Soraka,This is my path.,TRUE,,,
Soraka,"Though born from conflict, I am destined to bring peace.",TRUE,,,
Soraka,Thrive in the liminal.,TRUE,,,
Soraka,To heal and protect.,TRUE,,,
Soraka,Truth reveals you.,TRUE,,,
Soraka,Two caught between night and dawn. I know your struggle and your burden.,TRUE,,,
Soraka,Utterly mortal. Utterly frail.,TRUE,,,
Soraka,Violence cannot go unanswered.,TRUE,,,
Soraka,"Vladimir, self proclaimed 'king of the night.' I challenge your reign.",TRUE,,,
Soraka,What must be done.,TRUE,,,
Soraka,What must be done?,TRUE,,,
Soraka,Where am I needed?,TRUE,,,
Soraka,With purpose and finality.,TRUE,,,
Soraka,Witness my judgment.,TRUE,,,
Soraka,"Yes, that was a banana. *giggles* No one expects the banana.",TRUE,,,
Soraka,Yield before the sacred.,TRUE,,,
Soraka,Yield to dawn!,TRUE,,,
Soraka,"You are but a pathetic derivation of the true gods, Garen.",TRUE,,,
Soraka,"You are renewed, Karma.",TRUE,,,
Soraka,"Your darkness courses through my veins, father.",TRUE,,,
Soraka,Your fate is written.,TRUE,,,
Soraka,Your life dims!,TRUE,,,
Soraka,You've lost your way.,TRUE,,,
Swain,A bit presumptuous to consider us… 'rivals'.,TRUE,,,
Swain,A black flag above Bilgewater. A raven's wing.,TRUE,,,
Swain,A calculated risk is no risk at all.,TRUE,,,
Swain,"A child who had known only hate, confuses it for love.",TRUE,,,
Swain,"A conquered nation, is a loyal one.",TRUE,,,
Swain,"A glimpse, mere seconds into the future.",TRUE,,,
Swain,"A king remains in the mist, and another marches.",TRUE,,,
Swain,A minor setback; nothing more.,TRUE,,,
Swain,A monument to our victory.,TRUE,,,
Swain,"A new vantage, is all the advantage I need.",TRUE,,,
Swain,A Noxian knows who he is. And what he must do.,TRUE,,,
Swain,A one-armed man needs all the help he can get.,TRUE,,,
Swain,"A pattern, spreading… It has learnt to be alive.",TRUE,,,
Swain,A petty squabble for pettier men.,TRUE,,,
Swain,A raven's eye view.,TRUE,,,
Swain,"A riddle wrapped in a mystery, hidden within us all.",TRUE,,,
Swain,"A savage roar, silenced.",TRUE,,,
Swain,A stalemate. How quaint.,TRUE,,,
Swain,A standstill. One would never know the world burns around us…,TRUE,,,
Swain,A truce in all but name.,TRUE,,,
Swain,"A vault empty of relics, but filled with corpses.",TRUE,,,
Swain,A voice whispers in the shadows. Though few can hear it.,TRUE,,,
Swain,"After the battle, the ravens feast.",TRUE,,,
Swain,"Ah yes, Cassiopeia. I admire your commitment to… metaphor.",TRUE,,,
Swain,All according to plan.,TRUE,,,
Swain,"All roads lead to Noxus—but all visions, to Demacia.",TRUE,,,
Swain,Am I reborn? The truth is rarely so simple.,TRUE,,,
Swain,"Am I to seek revenge for my poor departed arm? If anything girl, you did me a favor.",TRUE,,,
Swain,An assassin is due at any moment. It is how I know LeBlanc cares.,TRUE,,,
Swain,An echo in flames.,TRUE,,,
Swain,"An empire, built atop centuries of murder.",TRUE,,,
Swain,"And to think, they called me a 'cripple'.",TRUE,,,
Swain,Another disappointment.,TRUE,,,
Swain,Another piece cleared from the board.,TRUE,,,
Swain,Any man who must say 'We are winning'… is not truly winning.,TRUE,,,
Swain,Are you not children of Noxus?,TRUE,,,
Swain,"At last, I may reveal myself to the dragonslayers.",TRUE,,,
Swain,Bear witness to the strength of Noxus!,TRUE,,,
Swain,'Beware ravens'? The words of a fool who knew nothing of demons.,TRUE,,,
Swain,Bring me their spark.,TRUE,,,
Swain,"Caw caw caw caw caw. There, are you satisfied?",TRUE,,,
Swain,Conflagration.,TRUE,,,
Swain,Congratulations. We've outsmarted a beast.,TRUE,,,
Swain,Creatures of darkness that grant power to their hosts? How original.,TRUE,,,
Swain,Dead men tell tales that only I can hear.,TRUE,,,
Swain,Death comes to even the most fierce.,TRUE,,,
Swain,Death is its own prophecy.,TRUE,,,
Swain,Death's hand.,TRUE,,,
Swain,Decisions have consequences. This I know well.,TRUE,,,
Swain,Destiny marches—like any man.,TRUE,,,
Swain,Die for your general.,TRUE,,,
Swain,Diplomacy is a subtle art.,TRUE,,,
Swain,Dispatch these worms.,TRUE,,,
Swain,Do not confuse cowardice for wisdom.,TRUE,,,
Swain,"Do not fight for conquest, fight to survive!",TRUE,,,
Swain,Do not try my patience.,TRUE,,,
Swain,"Do they know who killed your father, or do they still blame me?",TRUE,,,
Swain,Do…,TRUE,,,
Swain,Dragon claimed!,TRUE,,,
Swain,Dragons cannot inherit the earth… If it is already theirs.,TRUE,,,
Swain,Drive them from the battlefield!,TRUE,,,
Swain,Empire above all.,TRUE,,,
Swain,"Every day I rule, Noxus becomes a more perfect expression of my will.",TRUE,,,
Swain,"Every moment we do not kill them, their advantage grows.",TRUE,,,
Swain,Faces fading in the flames. It was all her fault.,TRUE,,,
Swain,Fah-la…,TRUE,,,
Swain,"Fame has gone to your head, and found ample room within.",TRUE,,,
Swain,Fear the power you do not see.,TRUE,,,
Swain,Fellfire within us.,TRUE,,,
Swain,Forfeit your life.,TRUE,,,
Swain,Gathering intelligence.,TRUE,,,
Swain,GG!,TRUE,,,
Swain,He asked her to do what she could not. To kill me.,TRUE,,,
Swain,"Her arch-rival, a tuskvore? How undignified.",TRUE,,,
Swain,His blood is the only useful thing about him.,TRUE,,,
Swain,His secrets died with his sculptor.,TRUE,,,
Swain,Hmph… I do so enjoy explaining things to idiots.,TRUE,,,
Swain,How tedious.,TRUE,,,
Swain,Humankind. Dragonkind. Both hang in the balance.,TRUE,,,
Swain,I almost pity the brute.,TRUE,,,
Swain,I already knew that.,TRUE,,,
Swain,I am not done with you yet.,TRUE,,,
Swain,"I am not smiling, I am threatening to smile. It is still a threat.",TRUE,,,
Swain,I cannot lead if I allow fools to stumble about before me.,TRUE,,,
Swain,I could kill them all. But it would be far crueler to show them that I am right.,TRUE,,,
Swain,"I don't know if you're the wisest being I've ever met, or a pile of mouldering blankets.",TRUE,,,
Swain,I fought the dragons once… Now I have become one!,TRUE,,,
Swain,"I have already walked the halls of death, in the Immortal Bastion.",TRUE,,,
Swain,I have killed more men with words than by my own hand. Not for lack of trying.,TRUE,,,
Swain,I have seen this place… A vision… A battle.,TRUE,,,
Swain,I have to know who has a crush on whom.,TRUE,,,
Swain,"I look out upon humanity, and see only a feast.",TRUE,,,
Swain,I never stop planning.,TRUE,,,
Swain,"I often kill in my visions, when I close my eyes. Do not come near.",TRUE,,,
Swain,I owe you a debt. …That is not as ominous as it sounds.,TRUE,,,
Swain,I own birds cleverer than you.,TRUE,,,
Swain,I peer through the darkness others fear.,TRUE,,,
Swain,I suppose I should be grateful they have the decency to fear me.,TRUE,,,
Swain,I suppose it's easier than conquering a demon.,TRUE,,,
Swain,I suppose this makes us enemies with benefits.,TRUE,,,
Swain,I too refuse to kneel… But it is only a matter of time.,TRUE,,,
Swain,I was born a patrician. I became a soldier.,TRUE,,,
Swain,I will not tolerate interference!,TRUE,,,
Swain,I would not ask of anyone what I would not do myself.,TRUE,,,
Swain,"If they already call me a villain, what will they call me when I succeed?",TRUE,,,
Swain,If you insist on dying.,TRUE,,,
Swain,"If you plan on listing my crimes, mind you do not die of asphyxiation.",TRUE,,,
Swain,"If you take me, you will leave Noxus with something far worse.",TRUE,,,
Swain,Ignorant of the very magic you carry into battle. How Demacian.,TRUE,,,
Swain,I'll eat your soul myself.,TRUE,,,
Swain,"In death, the veil is lifted.",TRUE,,,
Swain,Incompetence surrounds me.,TRUE,,,
Swain,Is it not enough for Noxus to be strong?,TRUE,,,
Swain,"It is better to be feared than loved, Vastaya.",TRUE,,,
Swain,It is just as the spies described… A pity I had them executed.,TRUE,,,
Swain,"It is mine, or it is no one's.",TRUE,,,
Swain,It is not the visions that haunt me—but what I do not see.,TRUE,,,
Swain,It is still watching.,TRUE,,,
Swain,It is there in the silence after battle. It is there in me.,TRUE,,,
Swain,It is wise to fear the future. It belongs to them.,TRUE,,,
Swain,"It was only a matter of time, Darius. Do what you must.",TRUE,,,
Swain,Its strength is ours.,TRUE,,,
Swain,I've heard what they call me. What a waste of their final words.,TRUE,,,
Swain,Know when to die!,TRUE,,,
Swain,Krah…,TRUE,,,
Swain,Leave the survivors to their officers.,TRUE,,,
Swain,Let them find hope in the rubble.,TRUE,,,
Swain,Let us end the siege.,TRUE,,,
Swain,"Life would be boring without surprises. You, certainly keep things… interesting.",TRUE,,,
Swain,Magic spills from their land like blood from a wound.,TRUE,,,
Swain,"Master fear, to master the dragon.",TRUE,,,
Swain,Men are too weak to rule (laughs) but I am no man.,TRUE,,,
Swain,Mere flame remains.,TRUE,,,
Swain,"More important than heroes, are deeds.",TRUE,,,
Swain,More than men must kneel to Noxus.,TRUE,,,
Swain,"More than what we do not understand, we fear being understood.",TRUE,,,
Swain,My birds are hungry.,TRUE,,,
Swain,"My my, does your dear grandniece know what C has been up to?",TRUE,,,
Swain,Nas…,TRUE,,,
Swain,Nefa…,TRUE,,,
Swain,Never make a bargain with a demon… that you intend to keep.,TRUE,,,
Swain,No daughters. Only soldiers.,TRUE,,,
Swain,No quarter. That means 'no mercy' you cretins.,TRUE,,,
Swain,Not another word!,TRUE,,,
Swain,Not losing is not winning either.,TRUE,,,
Swain,Obey.,TRUE,,,
Swain,"One can read the future in battle lines, assuming one can read.",TRUE,,,
Swain,One less enemy within.,TRUE,,,
Swain,One less place to hide.,TRUE,,,
Swain,"One more push, and they will break.",TRUE,,,
Swain,Only ashes remain.,TRUE,,,
Swain,"Only this, and nothing more…",TRUE,,,
Swain,"Patience is a virtue, but it has its limits.",TRUE,,,
Swain,"People often ask for a hero, when a villain is what they truly need.",TRUE,,,
Swain,Perhaps a promotion is in order. How would you like your own warband?,TRUE,,,
Swain,Pitiful prince!,TRUE,,,
Swain,"Pity stays the hand of the merciful, but not mine.",TRUE,,,
Swain,"Predictable, as always.",TRUE,,,
Swain,"Prepare, and victory is inevitable.",TRUE,,,
Swain,Sacrifices must be made.,TRUE,,,
Swain,Secrets whispered in the shadow… have a way of reaching my ears.,TRUE,,,
Swain,"Shaped by humanity, a reflection.",TRUE,,,
Swain,She claimed it was the Frost Queen's grave. They believed her.,TRUE,,,
Swain,She feared what she could not understand: herself.,TRUE,,,
Swain,"She held their hands as they died, hoping they would drag her with them.",TRUE,,,
Swain,She was closer than he realized.,TRUE,,,
Swain,She's spurned so many suitors. A wonder they did not see why.,TRUE,,,
Swain,Snuffed out.,TRUE,,,
Swain,So he's heard the rumours.  The girl who came back.,TRUE,,,
Swain,So many obsessed with the hero. Tell me of the hammer.,TRUE,,,
Swain,Some say the darkness stares back… because they cannot see me.,TRUE,,,
Swain,"Souls, flame.",TRUE,,,
Swain,Stone is not strength.,TRUE,,,
Swain,Strength is the only teacher.,TRUE,,,
Swain,Submit.,TRUE,,,
Swain,Suffering pools in the depths where children play.,TRUE,,,
Swain,"Tell me again all the crimes I've committed, and I'll tell you the price of victory.",TRUE,,,
Swain,"That, is one way to surrender.",TRUE,,,
Swain,"The advantage is ours, if we take it.",TRUE,,,
Swain,The battle is yet to be decided.,TRUE,,,
Swain,The best armor is being forgotten; and you my dear… are quite forgettable.,TRUE,,,
Swain,The dagger is at our throats. But their hands quiver.,TRUE,,,
Swain,The demon is always in the details.,TRUE,,,
Swain,The echo of a soul… Only pain brings it back.,TRUE,,,
Swain,The ends of war are death.,TRUE,,,
Swain,"The few, for the many.",TRUE,,,
Swain,The fire of conquest.,TRUE,,,
Swain,The first oath. The one she made to him.,TRUE,,,
Swain,The Leviathan belongs to me!,TRUE,,,
Swain,The mind is the weapon. You are unarmed.,TRUE,,,
Swain,"The more I see, the more I realize how much remains hidden.",TRUE,,,
Swain,"The more they try to kill me, the more they reveal I am on the right path.",TRUE,,,
Swain,The mud on our boots will hide the bloodstains.,TRUE,,,
Swain,The old wounds ache. They are reminders.,TRUE,,,
Swain,The outcome was decided when they brought an army; and I brought a demon.,TRUE,,,
Swain,The payment for her suffering in Shurima: a black rose.,TRUE,,,
Swain,The raven was a portent. Their time had come.,TRUE,,,
Swain,"The right to rule, held, in my hand.",TRUE,,,
Swain,"The shadows of our empire, are cast by a raven's wings.",TRUE,,,
Swain,"The sooner we kill them all, the sooner we can leave these forsaken wastes.",TRUE,,,
Swain,The truth beneath the gilding. Only war can bring profit.,TRUE,,,
Swain,The Vastaya blood is not in my veins. It is on my hands.,TRUE,,,
