,champion,voice_line,is_spoken
48,Senna,"If something wasn't trying to kill me, it would have me worried.",True
49,Senna,Lucian thought I was lost… but I was only changed.,True
50,Senna,Fear moves like a current.,True
51,Senna,Death doesn't leave scars.,True
52,Senna,The mist is not my enemy.,True
53,Senna,I'm here to save them all... living and dead.,True
54,Senna,The screams of the wraiths are so loud you can't hear your own.,True
55,Senna,The only way out of the mist is through it.,True
56,Senna,Out of the lantern… hell came with me.,True
57,Senna,I remember my nightmares. Wish I could remember to dream.,True
58,Senna,I don't carry this to compromise.,True
59,Senna,Those trapped in darkness need light the most.,True
60,Senna,Fall behind? Follow the screams.,True
61,Senna,The past is a wave. Keeps returning.,True
62,Senna,I forgive. No one else has to.,True
63,Senna,"My blood still flows, but I'll never be the same.",True
64,Senna,I'll get us through this.,True
65,Senna,Sentinel. Wife. A beacon unto damn darkness. When can I just be a person? When can I be me?,True
66,Senna,"Too hard, too hurt, too changed. If you're not too much of something then you're not enough you.",True
67,Senna,When you're drowning you still remember how to breathe but you can't? That's the mist.,True
68,Senna,"I'm a long way from the island, but I swear there's still salt in my hair. Might just be dirt from the grave.",True
69,Senna,It's enough to hear Lucian say my name.,True
70,Senna,"The more blood on your hands, the harder it is to let go.",True
71,Senna,I used to tell myself I was fighting back… but I was only running with a gun in my hand.,True
72,Senna,The grave is silent. You're buried in all the things you never said.,True
73,Senna,Part of me keeps wondering when I'll run into the lantern's walls.,True
74,Senna,"I see myself in them; In the eyes of the people I save, and the darkness reflected there.",True
75,Senna,My walls aren't unbreakable. I'm not either.,True
76,Senna,Love was left when everything else was torn away.,True
77,Senna,"No one said this would be easy. If they did, they're probably dead by now.",True
78,Senna,Only thing bigger than this gun? The mistake you made standing in its sights.,True
79,Senna,"If you've got a problem with me, make it two. One for each barrel.",True
80,Senna,Don't make this personal. I'm not nice.,True
81,Senna,"Eternal beauty, Elise? Now that's a curse.",True
82,Senna,Another nightmare? Fine. I could use the target practice while I sleep.,True
83,Senna,Horsey! What? I can like horses. I can like… things.,True
84,Senna,"Running shouldn't be part of your plan, Kai'Sa. Survive the fight, not the fear.",True
85,Senna,"You saved me, Lucian. We saved each other.",True
86,Senna,Lucian has a way of breaking down my walls.,True
87,Senna,Only a man stubborn enough to fight me would be stubborn enough to love me.,True
88,Senna,"When we run to the light, shadows are cast behind us. You need to be ready, Lux.",True
89,Senna,I know where the ruination began. It flows through us both.,True
90,Senna,"All this time, Morgana, and you still haven't learned to let go.",True
91,Senna,'Darkness?' Welcome to my world.,True
92,Senna,When I hear chains I reach for my gun… Wasn't wrong.,True
93,Senna,"You don't own me, Thresh. I'm not afraid of you.",True
94,Senna,"Lucian may think you're the enemy. But to me, Thresh? You're only in the way.",True
95,Senna,"At the center of your lantern there's a soul, wretched and afraid. I think it's you.",True
96,Senna,You wanna get my soul? You go through the mist.,True
97,Senna,Thresh. You're mine.,True
98,Senna,No. We do this together.,True
99,Senna,"Vayne, you can aim for my heart when you find your own.",True
100,Senna,I know where the ruination began. It flows through us both.,True
101,Senna,Cats deserve love even if they don't need it… and they use a book to hit you in the face.,True
102,Senna,"When the mist came to my island, Demacia's gates were closed. Will they be open when you need help?",True
103,Senna,"In darkness, we find ourselves.",True
104,Senna,"Hi, it's me, the one you've been ruthlessly hunting her whole damn life.",True
105,Senna,Left one alive. Bad habit…,True
106,Senna,Have I suffered enough yet or do you need me to be a corpse?,True
107,Senna,"I could free you, but those you've made suffer come first.",True
108,Senna,"I know the most ancient, holy ways to kick you in the darkness.",True
109,Senna,First rule of being a sentinel.,True
110,Senna,Second rule of being a sentinel. Any questions?,True
111,Senna,Am I supposed to say something clever? Some of us have work to do.,True
112,Senna,So this is the terror that waddles in the night. Huh.,True
113,Senna,Senna laughs.,False
114,Senna,Senna laughs.,False
115,Senna,Senna laughs.,False
116,Senna,Senna laughs.,False
117,Senna,Senna hums.,False
118,Senna,A muffled beat plays.,False
119,Senna,Kill 'em twice just to be sure.,True
120,Senna,Death is always in range.,True
121,Senna,I don't miss. It's not an option.,True
122,Senna,That's enough.,True
123,Senna,Gotta whole lotta ugly in my sights.,True
124,Senna,"All this pain, it's not mine.",True
125,Senna,Line up a shot while the whole world screams.,True
126,Senna,Keep your distance.,True
127,Senna,The gun doesn't have a trigger. I do.,True
128,Senna,Darkness and light.,True
129,Senna,Wanna kill me? Get in line.,True
130,Senna,Stone channels soul.,True
131,Senna,Don't go quietly.,True
132,Senna,Not my funeral. Already happened.,True
133,Senna,I prefer people at gun's length.,True
134,Senna,Keep it simple.,True
135,Senna,Let's establish some boundaries.,True
136,Senna,I feel every shot.,True
137,Senna,I can do 'the hard way'.,True
138,Senna,"If you're here for them, you're here for me.",True
139,Senna,"I fire my words, like gunlight.",True
140,Senna,Don't stand where the gun's pointing.,True
141,Senna,Die again? I'll pass.,True
142,Senna,I've got your curse.,True
143,Senna,Light becomes hope.,True
144,Senna,Death is drawn to life.,True
145,Senna,Be free…,True
146,Senna,Out of the storm.,True
147,Senna,You are mourned.,True
148,Senna,Let go.,True
149,Senna,Rest now.,True
150,Senna,Pain doesn't own you.,True
151,Senna,It's not your fault.,True
152,Senna,I can bear it.,True
153,Senna,Senna grunts.,False
154,Senna,Senna grunts.,False
155,Senna,Senna grunts.,False
156,Senna,Life from death.,True
157,Senna,Getting used to it.,True
158,Senna,"Thanks.""",False
159,Senna,I was aiming at them.,True
160,Senna,I need you alive to kiss me.,True
161,Senna,Could see how that would be preferable.,True
162,Senna,Senna grunts.,False
163,Senna,Senna grunts.,False
164,Senna,Senna grunts.,False
165,Senna,Senna grunts.,False
166,Senna,Senna grunts.,False
167,Senna,Senna grunts.,False
168,Senna,Senna grunts.,False
169,Senna,Senna grunts.,False
170,Senna,Senna grunts.,False
171,Senna,Death remembers.,True
172,Senna,One last breath.,True
173,Senna,Shadows catch the fallen.,True
174,Senna,My enemies. Myself.,True
175,Senna,Together.,True
176,Senna,Senna sighs.,False
177,Senna,Senna sighs.,False
178,Senna,Hearts beat together.,True
179,Senna,The song between us.,True
180,Senna,Hear the music.,True
181,Senna,Lost in the dance.,True
182,Senna,Play it loud.,True
183,Senna,No shadow without light!,True
184,Senna,No death without life!,True
185,Senna,I've got you!,True
186,Senna,We're running this world!,True
187,Senna,Keep it turning!,True
188,Senna,Eyes wide open!,True
189,Senna,Darkness to darkness. Light to light.,True
190,Senna,For the living. For the dead.,True
191,Senna,Every death is a sacrifice…,True
192,Senna,"If you're only dead, count yourself lucky.",True
193,Senna,"I've seen too much of this, but I won't close my eyes.",True
194,Senna,"""In death, we fight the same fight."" ",False
195,Senna,For the light.,True
196,Senna,And all lost in darkness.,True
197,Senna,Look at us making new memories.,True
198,Senna,Same as the old memories.,True
199,Senna,"Sometimes, I see what the darkness is afraid of.",True
200,Senna,You're sweet.,True
201,Senna,Lucian… we'll be together again soon.,True
202,Senna,"We've been through so much, Lucian. Please, don't give up on me now.",True
203,Senna,"I know what it's like to die, this hurts worse.",True
204,Senna,He probably liked that. Creep.,True
205,Senna,Handled.,True
206,Senna,I won't stop until the nightmares have nightmares.,True
207,Senna,Boo.,True
208,Senna,Will take more than one wraith to ruin my day.,True
209,Senna,"Each stone, a sentinel.",True
210,Senna,"I remember my lessons, and the people who taught them.",True
211,Senna,The last blessings of the isles.,True
212,Senna,"Bound to the stones, bound to each other.",True
213,Senna,"Next time I sign a contract, I'm checking it for chains.",True
214,Senna,Thresh Records only had soul when it had mine.,True
215,Senna,"I'm breaking free, so the fans can follow.",True
216,Senna,A beat plays.,False
217,Senna,Lucian!,True
218,Senna,Senna groans and cries.,False
219,Senna,Senna groans and cries.,False
220,Senna,Senna groans.,False
221,Senna,Died again? Must be getting good at it.,True
222,Senna,Life won't let me go.,True
223,Senna,To be reborn… am I still me?,True
224,Senna,Every day I fought for my life. Why should today be any different?,True
225,Senna,"Death? Yeah, we're acquainted.",True
226,Senna,Everything that's happened… I just want it to matter.,True
227,Senna,"The angels are gone and the devils are everywhere. I swear, I can't leave y'all alone for ten minutes.",True
228,Senna,I was dead. Now I'm not. Ain't that the way o' the west.,True
229,Senna,"I have been plucked from limbo and delivered into this here gun fight. So, let's gun fight!",True
230,Senna,"It's always us, fightin' side by side.",True
231,Senna,"Saddle up, y'all. We got a showdown on our hands.",True
232,Senna,The west has changed. Let's see how much fight it's got in it.,True
233,Senna,"Ain't good, ain't evil. Big gun though.",True
234,Senna,Woulda stayed dead if there weren't more work to do.,True
235,Senna,Heaven's gone... for now.,True
236,Senna,Whole lotta hell out there.,True
237,Senna,"The frontier's unpredictable, so am I.",True
238,Senna,I'll raise more hell than hell ever dreamed of.,True
239,Senna,Mankind's absolution is earned... by the barrel of my gun.,True
240,Senna,And hell rode forth? We'll see about that.,True
241,Senna,Still getting used to this whole angel thing.,True
242,Senna,The west's redemption is in my very capable hands.,True
243,Senna,This heart of mine sees the good in everything. Cute.,True
244,Senna,Used to hunt monsters. Now...I still hunt monsters.,True
245,Senna,What my ressurection lacked in fanfare. It made up in gun horse.,True
246,Senna,"I can grant folks absolution, the rest is up to them.",True
247,Senna,My horse shoots things. Good horse.,True
248,Senna,A monumental gun for a monumental task.,True
249,Senna,I was reckless and in love. I would not recommend it.,True
250,Senna,"Shoot first, shoot later, shoot before if you can.",True
251,Senna,"Why, yes, I am an extremely good shot.",True
252,Senna,Something snatched me up before I went to hell. Something old. Something real old.,True
253,Senna,Lucian can keep that old pea shooter. Look at the size of my new piece. Look at it!,True
254,Senna,Not sure what happened between bein' dead and bein' alive but at least my gun's bigger.,True
255,Senna,Don't know what the west will look like when I'm done with it but it'll be better than this.,True
256,Senna,Heaven was destroyed in the blink of an eye. It'll take longer to build it back up again.,True
257,Senna,"Whatever comes next, it won't be heaven. Or it will. I don't care.",True
258,Senna,So my lover's a demon now? Least he keeps things interesting.,True
259,Senna,"The west runs on conflict as do heaven and hell. There's a lesson in that, I reckon.",True
260,Senna,"I hope whatever brought me back is happy. Eh, doesn't matter if it's not.",True
261,Senna,Angel versus demon. That old chestnut.,True
262,Senna,"Ashe, I don't want to say you're a counterfeit, but...",True
263,Senna,"A deal with the devil, Darius? Where's your gold fiddle?",True
264,Senna,"Howdy, Miss.",True
265,Senna,"Afternoon, Ma'am.",True
266,Senna,"Now, what the hell are you supposed to be? A bandito? I don't buy it.",True
267,Senna,"Horsie, huh? Hmph, mine's better.",True
268,Senna,"Irelia, guess the old angels have seen better days.",True
269,Senna,"The far west did a number on you, Jhin. Let us commiserate.",True
270,Senna,"Howdy, friend.",True
271,Senna,"Afternoon, partner.",True
272,Senna,"Surprised to see me, Thresh? I ain't surprised to see you.",True
273,Senna,You ready for the wrath of heaven restored?,True
274,Senna,"I'm still an angel, slick. An angel with a loaded gun.",True
275,Senna,You see this gun? Remember this gun.,True
276,Senna,I'll give you 'til the count of three. What? I ain't heartless.,True
277,Senna,My heart just ain't in this fight. Oh wait...yeah it is.,True
278,Senna,"Let's hope you're a better shot than a comedian, friend.",True
279,Senna,"Well, I have a horse. Seems like everybody has a horse... 'cept you.",True
280,Senna,Senna dances to a beat.,False
281,Senna,Senna laughs.,False
282,Senna,Have a little heart.,True
283,Senna,"Whoa, now.",True
284,Senna,Your sins weigh you down.,True
285,Senna,Stand and draw.,True
286,Senna,Here comes judgement.,True
287,Senna,Heaven can wait.,True
288,Senna,Heaven's crucible.,True
289,Senna,Necessary work.,True
290,Senna,Reckonin' time.,True
291,Senna,A scorchin' wind.,True
292,Senna,Just doin' my job.,True
293,Senna,Saint Doran's fire.,True
294,Senna,This'll be over quick.,True
295,Senna,Draw.,True
296,Senna,Like my gun? I do.,True
297,Senna,Can't outrun a gun horse.,True
298,Senna,Got you in my sights.,True
299,Senna,Giddyup.,True
300,Senna,A little shortcut to hell.,True
301,Senna,This one's for you.,True
302,Senna,Hands high!,True
303,Senna,Deliverance is earned.,True
304,Senna,Don't need a holster.,True
305,Senna,Dance with me.,True
306,Senna,Step right up.,True
307,Senna,You seem damned to me.,True
308,Senna,A moment of your time.,True
309,Senna,Let's walk on 'em.,True
310,Senna,Bang.,True
311,Senna,You transgressin' little...,True
312,Senna,"Hands off, demon. That man is mine.",True
313,Senna,"I'm ready this time, Thresh.",True
314,Senna,Angel fight!,True
315,Senna,"Go on, git.",True
316,Senna,Heaven's thataway.,True
317,Senna,Another one... Mercy!,True
318,Senna,"That's right, I saved you.",True
319,Senna,Heaven won't be empty for long.,True
320,Senna,The west is full up.,True
321,Senna,"I ain't doin' this for fun, you know.",True
322,Senna,Effort sounds.,False
323,Senna,Effort sounds.,False
324,Senna,Effort sounds.,False
325,Senna,Hold that thought.,True
326,Senna,You ain't goin' nowhere.,True
327,Senna,Stick around.,True
328,Senna,Kick up those boots.,True
329,Senna,Sit a spell.,True
330,Senna,"Whoa, partner!",True
331,Senna,Hold up now.,True
332,Senna,Senna laughs.,False
333,Senna,Effort sounds.,False
334,Senna,Effort sounds.,False
335,Senna,Heaven and earth.,True
336,Senna,Hear the angels.,True
337,Senna,Hark.,True
338,Senna,I am at hand.,True
339,Senna,Deliverance.,True
340,Senna,Shrouded in glory.,True
341,Senna,Resplendent.,True
342,Senna,Exhale sound.,False
343,Senna,Exhale sound.,False
344,Senna,"<b>""JUDGEMENT DAY!""</b>",False
345,Senna,"<b>""YEEEE-HAW!""</b>",False
346,Senna,"<b>""YIPPEE KI-YAY!""</b>",False
347,Senna,"Stay put, look sharp.",True
348,Senna,Bless this thing and whatever it does.,True
349,Senna,Let the light shine in.,True
350,Senna,A little bit of grace.,True
351,Senna,I call it my second sight.,True
352,Senna,Look out for trouble.,True
353,Senna,Watch over this land. It's a land that needs watchin'.,True
354,Senna,"A little taste of heaven, a barrel full of hell.",True
355,Senna,Feel free to blame everyone but me... and my horse.,True
356,Senna,"Now, Sentinel, look what you gone and did.",True
357,Senna,"You made my horse mad, don't do that.",True
358,Senna,It was either you or a ressurected angel. Nobody bet on you.,True
359,Senna,"The west is won, again, by me! You're all welcome.",True
360,Senna,"Good fight, Lucian. Can't wait to do this every night for the rest of forever.",True
361,Senna,"Don't put your trust in the devil, Darius. The devil lies.",True
362,Senna,Can anyone just have that sombrero? I'm takin' it.,True
363,Senna,"Neigh, Hecarim. Neigh.",True
364,Senna,"I don't know where you'll end up, Irelia, but I'm sure it's boring.",True
365,Senna,"Great talk, Jhin. Come back a little less weird next time.",True
366,Senna,Now that's the difference between a half horse and a full horse.,True
367,Senna,"You can keep my heart, Thresh. I picked up a better one.",True
368,Senna,"I didn't go to hell then and I ain't goin' now. Sentinel, hah!",True
369,Senna,"I say when this is over, and no one else! Sentinel, let's ride!",True
370,Senna,"Y'all can fight amongst yourselves! Come on, Sentinel. Yeehaw!",True
371,Senna,Aw... not again...,True
372,Senna,Lucian...,True
373,Senna,"Aw, shucks...",True
374,Senna,Death sounds.,False
375,Senna,Death sounds.,False
376,Senna,I'll keep coming back 'til the good work is done.,True
377,Senna,"Wonders never cease, and neither do I.",True
378,Senna,Can't keep a good angel down.,True
379,Senna,Senna_PROJECT_Attack_0.ogg,False
380,Senna,Senna_PROJECT_Attack_1.ogg,False
381,Senna,Senna_PROJECT_Attack_2.ogg,False
382,Senna,Senna_PROJECT_Attack_3.ogg,False
383,Senna,Senna_PROJECT_Attack_4.ogg,False
384,Senna,Senna_PROJECT_Attack_5.ogg,False
385,Senna,Senna_PROJECT_Attack_6.ogg,False
386,Senna,Senna_PROJECT_Attack_7.ogg,False
387,Senna,Senna_PROJECT_Attack_8.ogg,False
388,Senna,Senna_PROJECT_Attack_9.ogg,False
389,Senna,Senna_PROJECT_Attack_10.ogg,False
390,Senna,Senna_PROJECT_Attack_11.ogg,False
391,Senna,Senna_PROJECT_Attack_12.ogg,False
